singer,num_song,meanthumb,meansenti
Alyson Stoner,1,4276.8,-0.02
PoPoyans,1,1533.0,0.133333333333
Wax,1,2097.0,-0.151960784314
LONG SHOT PARTY,1,1789.5,0.225490196078
赵贤雅,1,1827.0,0.125
J Lisk,1,4375.66666667,0.0666666666667
申东辉,1,3142.33333333,0.0518518518518
ZOOLY,4,3551.42857143,0.0449735449735
Nyte,4,2703.57142857,0.0626984126983
邰正宵,3,3123.66666667,0.0293650793651
Sigala,1,1632.0,0.0606060606061
高山成孝,1,1715.0,0.0
Kiroro,2,1773.66666667,0.111111111111
szak,1,2473.0,0.25
崩坏学院2,1,2406.0,0.0
Two Steps From Hell,23,9424.1025641,0.0453571175815
阎维文,2,1988.5,0.242857142857
Tyler Shaw,2,3386.42857143,-0.000719095719143
ANSON,1,3492.0,0.245981554677
Train,4,11986.5416667,-0.0237894415526
Transviolet,1,3592.0,0.098275862069
Peter Green,1,2041.0,0.25
肥皂菌丨珉珉的猫咪丨,5,3641.66666667,0.017637699011
周迅,3,4882.45454545,0.0249607209035
Vinzer,1,1747.0,-0.333333333333
花澤香菜,6,9865.22058824,0.033895245151
Saul,1,2883.4,0.161666666667
张惠妹,16,3927.31578947,0.00379299367349
Rainy Day,1,3222.0,0.0
Daughter,1,1598.0,-0.0192307692308
Globus,1,2073.5,0.0
LOCH,3,2752.8,0.0285714285714
浩瀚,1,2358.0,-0.25
ジミーサムP,1,2405.0,0.0
Gero,1,3080.33333333,-0.0121255660049
Tropkillaz,2,2871.6,-0.0583333333334
Rin',2,2971.71428571,0.072731545238
Immediate Music,5,5953.29411765,0.0371393942618
eufonius,2,4652.57142857,-0.100198412698
姜贤敏,1,3231.66666667,-0.080808080808
JaeForeal,1,3037.33333333,0.0694444444444
Ola,1,1918.5,0.05
Porter Robinson,1,3176.8,0.0190606060605
Reddy,1,1504.0,0.142857142857
ASAP Rocky,1,1558.0,-0.166666666667
Vader Roze,1,5443.23076923,0.119909502263
Jaymes Young,1,2227.0,-0.285714285714
Jay Clifford,1,2874.0,-0.0177777777778
Bird York,1,2191.0,-0.25
Maduk,1,2022.0,0.190476190476
冯佳界,3,4213.85714286,0.110020061239
陈悦,2,2329.0,-0.0222629222629
马国光,1,3166.5,0.0
尤起胜,1,4831.2,0.0890005827506
とのん,1,2547.33333333,-0.0416666666667
Taylor Davis,1,2506.0,0.0539772727273
吉田有里,1,2104.0,0.285714285714
Benedict Cumberbatch,1,1618.0,-0.2
Keren Ann,2,1726.0,0.043956043956
赵宥乔,1,2228.5,0.0714285714285
李茂山,1,2666.0,0.25
韦礼安,2,3905.0,-0.0606705146705
DoerChan,1,2311.66666667,0.119444444444
Duke'小柒,1,3395.0,0.0666666666667
卡奇社,3,2764.0,0.0196873289545
般禅梵唱妙音组,1,6800.78571429,0.0943922089654
Jenna Davis,1,2633.0,-0.04
General Elektriks,1,2411.0,0.214285714286
元若蓝,4,4117.33333333,0.175773809524
Shaun Reynolds,1,4559.75,0.03125
张芸京,3,9372.78125,0.046940733281
Eagles,6,7087.15789474,0.057338354038
海生,1,3043.0,0.0294117647059
Tia,3,3131.0,0.207933634992
近藤真彦,1,2569.5,0.0116279069767
Jonas Brothers,2,2113.2,-0.0666666666666
Jason Chen,2,4144.5,0.257675438597
Charli XCX,3,7683.75,0.0604836288583
黑Girl,1,2977.2,0.0103896103896
A Rocket to the Moon,1,3681.25,0.5875
Laura Welsh,1,2573.25,-0.0958333333332
Francis Lai,2,2840.83333333,0.0780578776268
喜多郎,1,1522.0,0.25
小闯,1,4475.0,-0.0535714285715
单色凌,1,1632.0,-0.0384615384615
李维特特特,1,1580.0,-0.25
轻薄の假相,2,2299.33333333,-0.0833333333333
McTaiM,5,3689.95833333,-0.0115011347348
Alyssa Reid,2,4486.2,0.0235294117648
Lilly Wood & The Prick,1,3909.125,0.00019265935215
Hoaprox,2,24172.4705882,0.0974226814265
天門,5,4406.26086957,0.0482300789035
G2,1,2404.5,0.205357142857
梶浦由記,6,3842.3,0.0738033659085
Diane Birch,1,9338.08333333,0.10173187187
Jennifer Lopez,3,2080.33333333,-0.049537037037
中国人民解放军军乐团,7,7756.8852459,0.0500632924399
张尧,2,2106.8,0.145407066052
Jason Wade,1,2364.75,0.11189516129
Sum 41,4,3540.57142857,0.0253902622057
Matt B,1,10387.3636364,-0.0238368512121
やなわらばー,1,3906.66666667,0.12962962963
雨宮天,4,4030.8,0.0590417005857
纵贯线,4,4606.9375,0.0944842073131
宮崎誠,2,2988.0,0.026842948718
Manian,2,2860.0,0.108333333333
鏡音リン,1,1600.0,0.0
惟安娜,1,1645.0,-0.166666666667
邹顺利,1,1689.5,0.166666666666
Andromulus,1,2174.5,0.125
玄觞,11,3696.41666667,0.0465578939321
Leona Lewis,4,3476.36363636,0.00825595917228
家入レオ,1,2927.75,0.107919254658
唐禹哲,1,1760.0,0.384615384615
柯受良,1,3223.0,-0.0232558139535
Rag'N'Bone Man,1,2513.33333333,0.046176046176
Trazer,1,4959.11111111,-0.0177859177859
Switchfoot,1,1670.0,-0.5
3LAU,2,5601.5,0.161111111111
叶振棠,1,2206.66666667,0.111111111111
陈勋奇,3,3911.88888889,0.0315730328936
茶太,6,5180.03571429,0.0839605747876
DJ Havana Brown,1,6490.5,0.1006006006
John Powell,1,1941.5,0.0555555555555
Billy Mack,1,1872.0,0.75
Tatiana Owens,1,3240.33333333,0.0151515151515
Lainey Lou,3,4959.1875,0.141744472499
Quadro Nuevo,4,2223.625,0.112926136364
Jaci Velasquez,1,3235.4,-0.0266666666667
i2star,1,2431.5,0.1
大石昌良,1,3273.16666667,-0.00317460317467
王泓漓,1,2500.0,0.166666666667
横山克,5,3692.375,0.0583739968608
Miriam Bryant,1,2193.0,0.666666666667
Lindequist,2,2959.33333333,0.125
Sleepmakeswaves,1,1598.5,-0.0128205128205
乐正绫,1,4808.3,0.138224109224
韦雄,1,1615.0,0.0
雪野五月,1,2155.2,-0.075
袁凤瑛,1,4299.5,0.0311479591837
陈慧敏,1,1884.0,0.0
Sophie Zelmani,3,2742.71428571,-0.0858215358214
Dogena,4,2306.33333333,-0.0246913580247
Steven Price,1,2164.33333333,0.043137254902
Matthew Mayfield,1,7593.0,0.0112274821952
Meiko,1,3174.25,0.113095238095
蛇足,3,3529.44444444,-0.0341249799583
郑元畅,1,1854.0,0.0
羽肿,4,5577.27272727,0.085804095461
黎允文,1,2289.0,-0.166666666667
Mark Neo,1,5363.0,-0.05
Turbotronic,3,3319.8,0.0593333333334
Mike Williams,1,1711.0,0.0625
Mads Langer,1,1651.0,0.0
Yana,1,2314.0,-0.0909090909091
FEWZ,3,5841.375,0.104355193418
松枝賀子,1,1963.5,0.058823529412
Justin Rutledge,2,3687.16666667,0.051282051282
群星,98,5948.72808989,0.0410264779163
分島花音,1,2448.4,0.0314285714287
Joel Hanson,1,23176.4615385,0.11534035409
宋扬,1,2890.5,0.431818181818
Christopher,8,3922.68181818,0.0163688836416
Indian Boi,1,3005.25,0.0357142857143
Henry Mancini,1,4023.75,-0.0294745484401
王筝,3,4185.14285714,0.0635940814012
Parov Stelar,1,1841.0,-0.0294117647059
Rick Nelson,1,2215.0,-0.0285714285714
tamagotchi,1,2925.0,0.0833333333333
苏阳,1,3040.5,0.0284722222223
We Are the Night,1,2255.0,0.433333333333
高姗,2,3469.2,0.196516671185
Suran,1,2889.25,0.178877282138
Stereophonics,1,4221.5,-0.00735294117648
Lionel Richie,1,2923.5,0.0
G-Dragon,13,4211.81666667,0.0585190502262
Jesper Jenset,2,2206.0,0.0
D-51,1,1514.0,0.0
Hailey Rowe,1,5475.6,0.159874939875
Heffron Drive,1,1524.0,0.1
谢和弦,1,2092.0,0.0294117647059
Borgeous,1,2235.0,-0.181818181818
RIOT GAMES,1,2817.6,0.0
Dave Barnes,1,2546.5,-0.0833333333335
韩磊,3,4332.83333333,0.0196327773534
Alex G,1,1931.0,0.0
Key Sounds Label,4,4220.3,0.029495663139
Pendulum,2,1937.66666667,-0.0241228070175
Sarina Paris,1,2893.0,0.0
蒋蒋,1,4137.5,0.25
萨拉萨蒂,1,2424.6,-0.0514285714286
回音哥,10,5505.66666667,0.0747213985598
小鹿Morning,1,3045.0,-0.4
Robyn,1,1826.5,0.03125
Fitz & the Tantrums,1,4490.5,-0.0625
Matt Cab,1,3204.5,0.0134101382489
郭美美,1,3906.125,0.0242424242424
DOES,2,2483.66666667,-0.0064935064935
梅粮新,1,2206.0,-0.25
Sunny Levine,1,2723.0,0.116161616162
Imagine Dragons,14,6809.73972603,0.0445659690719
Bones,4,3978.875,-0.092361111111
朴志胤,1,2800.0,0.0
Daft Punk,3,3918.2,-0.0227777777778
Jasmine Thompson,2,8921.0,0.105839598998
悠木碧,2,2325.66666667,0.0369352869353
姚晨,1,2400.5,0.0977095516569
NANASE,1,4497.0,0.111111111111
Steerner ,1,21711.6428571,0.0563731903017
Don Diablo,4,1984.0,-0.209509775027
瞬间爆炸型LowSing,2,2804.0,0.011111111111
邓福如,4,5886.0,0.0257190155612
新青年理发厅,1,1498.0,-0.25
林啟得,1,3161.8,0.156691086691
Honne,2,3250.0,-0.0765873015873
刘心,1,3124.33333333,-0.0583333333333
Deep East Music,1,1766.0,0.0
惘闻,3,2884.5,-0.025314214153
艾索,3,4581.78571429,0.0829126455777
Sub Pub Music,1,1945.0,-0.258064516129
C AllStar,1,1651.0,0.0952380952381
张晓棠,1,4242.75,0.025641025641
张智成,1,2636.0,0.0666666666667
Amy Diamond,2,11455.5384615,-0.012705012705
Goose house,5,5918.96875,0.0643998909158
The Bilinda Butchers,1,1746.5,0.5
重小烟,1,3290.5,-0.0294117647061
邓颖芝,1,3474.0,0.0
青木月光,1,3537.66666667,0.104700854701
谣乐队,2,4157.58333333,0.0470985252211
5566,1,2075.5,-0.0833333333335
WINNER,5,3192.6,0.104298160173
Bebe,1,2299.75,0.0848214285715
azusa,2,1955.5,0.104853479853
MAKE-UP,1,5231.0,0.068662464986
Jason Rene,1,2628.5,-0.0222222222222
OneRepublic,13,14748.9672131,0.0224331834334
ゲーム・ミュージック,1,1650.0,0.0
高杉さと美,2,3134.0,0.0916202844774
排骨教主,20,3511.32051282,0.0408690315377
布袋寅泰,1,15273.4666667,0.0130647130647
胡杨林,3,5224.9375,-0.0272743599791
DECO*27,3,2879.36363636,-0.00288415050933
김댕,1,4272.0,0.0722222222223
陈星,1,3387.0,0.2
任宇翔,1,2107.0,0.0
青鸟飞鱼,1,6383.28571429,0.0316071568397
李智秀,1,1503.0,0.0
陈鸿宇,15,8855.79166667,0.0710067432506
鴇沢直,1,2652.66666667,-0.0227272727273
王崴,1,2026.66666667,0.088888888889
Louisa Johnson,1,2143.0,0.21875
Jake Miller,1,9424.16666667,0.0291514041515
Luke Thompson,1,9770.33333333,0.210317460317
Matthew Perryman Jones,1,2879.66666667,0.192307692308
Against the Current,1,2163.66666667,0.095238095238
Ujico*/Snail's house,1,3453.0,0.111111111111
梨落,1,2034.0,-0.0625
折倉俊則,1,2776.0,0.0
Event Horizon,2,2694.0,0.06
V.K克,5,3623.73684211,-0.0173695757287
Tenacious D,1,5448.0,0.0123015873017
麻枝准,4,2692.92857143,0.0408727394466
The Workday Release,3,4663.16666667,0.00347222222233
旅行团,3,3375.66666667,0.0591847099199
张玮玮和郭龙,2,5425.73333333,0.0733234233589
那英,8,6516.76470588,0.0504865419203
Naomile,2,2259.33333333,0.0443181818182
胡鸿钧,1,2009.33333333,0.0
亚东,1,3284.0,0.0
Azizi Gibson,1,2353.0,0.0
Pink Floyd,3,2323.75,0.00387626262625
赤髪,1,2598.5,0.111111111111
Emilie Moldow,1,2113.5,0.0
Tanaki Alison,3,3300.28571429,0.0385343392205
葛雨晴,1,5134.57142857,0.0344967532467
Dark Winter Music,1,2052.75,0.00612491373365
金泰妍,5,3911.375,0.0723933174363
张杰,8,2970.58064516,0.0321180360462
Jo De La Rosa,1,2614.4,-0.0148745519713
Fun.,3,26557.2380952,0.0641414141414
GD&TOP,3,3660.5,-0.0396187146188
Tonya Mitchell,1,2622.75,0.143438057041
Suchmos,1,2032.0,0.2
Robert Michaels,1,2042.0,0.0454545454545
Akito,1,1572.0,0.0
EMI MARIA,1,2246.0,-0.0583333333332
SS501,1,4488.0,0.166666666667
井口裕香,2,5452.85714286,0.0902611044417
Myst,1,1594.0,-0.125
MC 梦,2,7117.58333333,0.0583664021164
东方神起,1,2139.0,0.0
窦唯,2,3372.5,-0.0258152173913
Daniel Powter,5,7498.48148148,0.0130870980871
Skey,1,2360.0,-0.0413535736875
Twisted Jukebox,1,4350.0,0.120454392687
火风,1,4495.0,0.0887806637807
Angelababy,1,1566.0,0.25
Blazo,4,5549.07142857,0.0483742037929
う～み,1,4249.2,0.00030303030306
菊池俊輔,2,2556.0,0.0468253968255
赵浴辰,2,8826.1875,0.174874118014
水橋舞,1,3809.75,0.0158730158731
GD X TAEYANG,1,6038.25,-0.022435897436
Elvis Costello,1,2715.66666667,0.00980392156863
Alexey Omelchuk,1,4935.5,0.0714285714285
Little Birdy,1,2060.0,-0.309523809524
Doughnuts Hole,1,4148.18181818,-0.000291375291409
gcolt,1,1982.5,-0.126666666666
Michael Bublé,1,3414.85714286,-0.0396016681731
nadiak,1,3723.5,0.0113224637682
吉克隽逸,4,2992.4,0.0185714285715
Ladies' Code,1,1577.0,0.1
上海アリス幻樂団,2,1976.0,0.118294051627
Erik Satie,1,3353.33333333,0.192848699763
木玛,1,2189.0,0.125
HOW MERRY MARRY,1,3804.0,-0.0769230769231
The Shanghai Restoration Project,2,2737.83333333,0.00841397849462
Eric Clapton,3,2776.25,-0.0188949938951
奥華子,1,1960.0,-0.166666666667
Peggy Lee,1,1492.0,0.2
Morphine,1,4456.28571429,-0.0429403929404
Chris August,1,3234.5,0.1
Black Raison d'être,1,1518.0,0.285714285714
淑熙,1,2505.2,0.112878787879
Acreix,1,10526.1428571,0.0730626000661
Moby,1,3248.2,0.0348484848484
Purity Ring,1,2928.0,0.0
范晓萱,6,3139.94736842,0.0116005116988
Chris Thrace,1,3282.0,0.111111111111
U2,1,2805.33333333,0.0104166666667
Different Heaven,1,3958.77777778,-0.0375268446104
Robert Mendoza,3,2657.5,-0.00310496794876
Ignite,1,2085.5,0.5
柏大輔,3,3255.85714286,0.0617346938776
Franz Joseph Haydn,1,1678.0,-0.25
Stevie Wonder,2,1779.0,0.0555555555553
MEM,1,1829.0,0.0
辉星,1,2713.0,0.0878787878788
Black Veil Brides,1,3567.4,-0.09
Roly Poly Rag Bear,1,2568.0,1.0
星弟,2,3618.4,-0.0202380952381
コナミ矩形波倶楽部,1,4358.71428571,-0.214285714286
陈柏宇,3,6500.11764706,0.0625216521355
レトクオリア,1,2339.5,-0.125
卢广仲,1,3440.375,0.150525210084
王娅,1,1950.0,0.0833333333333
Innovator,1,2108.0,0.03125
Heize,4,2351.0,0.0822921677089
Jon Bellion,1,2326.0,0.0416666666667
陈小熊,4,3847.55,0.0329036890529
The Hampdens,1,1539.0,0.0
ちびた,1,4291.0,0.0
音频怪物,16,4203.23880597,0.0276450520504
Alice on the roof,2,2114.66666667,0.0
未泯,2,2531.0,0.132284382284
Rob $tone,1,1880.0,-0.125
Twinbed,1,9082.0,0.0992063492062
李玖哲,5,5671.38461538,0.0517114284315
Schroeder-Headz,1,1715.0,0.0
Gamper & Dadoni,1,2981.5,0.0
Stars As Lights,1,1528.0,0.3125
Twins,4,3846.44444444,0.0137449205496
LEEX,1,1652.0,0.0
Kate Havnevik,2,8537.7826087,0.0361560044229
Jennifer Lawrence,1,3137.75,0.00714285714285
3年E組うた担,3,2504.55555556,0.052814469481
Tove Lo,2,3323.0,0.0560714285714
Kesha,5,6455.07142857,0.00282362945179
Owl City,12,5865.54901961,0.0998921607076
RABPIT,1,4725.7,0.0568181818182
ZARD,1,1767.0,0.0
费玉清,5,8042.88888889,0.0652831443273
江语晨,4,3872.78947368,0.0896545812018
张本煜,1,1559.0,-0.111111111111
刘千楚,1,14694.8666667,0.0833770326386
Tenkitsune,1,3518.2,0.0737458619812
Tyga,1,1507.0,0.0
韦唯,1,2435.0,0.0
大島ミチル,1,1783.0,0.0714285714286
小右,1,1769.0,0.25
P!nk,4,6462.29166667,0.0489444828351
Bryan Adams,2,2587.5,0.0404761904762
Bruno Pelletier,1,2973.75,0.039797008547
Ceui,1,4234.875,0.0941663488432
Mc春秋,1,4879.5,-0.00335088691794
丁可,2,7009.92307692,0.0638041108689
赖伟锋,1,5676.5,0.112520424837
AD,1,5429.0,-0.0845082477435
佐藤康夫,1,12508.3076923,-0.00961636371309
LYAR,1,1540.0,0.0
AK,1,3544.0,0.457142857143
Sissel,1,4312.25,0.0434523809523
Andrea Guerra,1,1783.0,-0.0731707317073
前田愛,3,2430.25,0.0256410256411
Baauer,2,2874.75,0.0360248447205
DMYoung,1,1981.0,0.133333333333
The Cab,1,6498.0,0.0335762483131
cloudfield,1,1778.0,0.0
Shawn Hook,1,2410.0,0.0
安瀬聖,1,1574.0,0.181818181818
Embody,1,1718.0,0.0
SpongeBob Squarepants,1,7564.9,0.112380952381
未卜,1,2208.0,0.157894736842
George Benson,1,4975.125,-0.0285704822469
Jeremy Lim,1,2702.0,0.0322177822178
南合文斗,1,5254.25,0.0560515873016
王心凌,8,2830.23809524,0.00900433873134
男才女貌,1,3758.625,0.0718055555556
周思贤,1,4267.66666667,-0.0160256410256
福山潤,1,2376.66666667,0.203703703704
きただにひろし,1,3215.2,0.108449477352
lightbody,1,1925.0,0.136363636364
DJ Siesta,1,5928.0,-0.000566893424014
Eric Chiryoku,1,1977.5,-0.0526960784314
Ingrid Michaelson,3,10401.12,0.0827474747474
OMFG,9,16095.1153846,0.0400083960686
Trent Dabbs,2,2647.8,0.168956634763
aiko,1,2491.0,-0.0854166666667
Gabrielle,1,8127.33333333,-0.125
Kaarl,1,1783.0,0.285714285714
《东方红》合唱队,1,2131.0,-0.0194444444444
满庭芳女子民乐组,1,2382.5,0.0416666666667
许多葵,5,2306.2,0.00821835310599
whiteeeen,3,5448.5,0.0472718253968
曾淑勤,1,2991.0,-0.0555555555556
Capital Cities,1,2036.5,0.225
Kurtis Blow,1,1605.0,-0.166666666667
Johnta Austin,1,1982.0,0.272727272727
KANA-BOON,1,1505.0,0.0666666666667
Daniela Andrade,3,4075.7,0.0068959722447
Avicii,11,6461.92156863,0.0507891744192
Jordan Feliz,2,3204.66666667,-0.0992063492063
The Weeknd,12,4952.4,0.0248640096287
阮经天,1,1842.0,0.125
崔成旭,1,5489.75,-0.00612745098038
童安格,3,1629.0,0.108333333333
邓丽欣,5,3160.6875,0.0465460754523
Gavin James,1,8594.88888889,0.125083890055
Parry Gripp,1,6673.66666667,0.100715000715
高野健一,2,4587.125,0.00202294685989
Celine Roscheck,1,2526.0,0.074074074074
AUZ,1,3304.0,0.357142857143
V.A.,35,4266.34166667,0.0572662158916
G-Eazy,2,3562.875,0.0501984126984
杨搏,1,2621.0,0.0724206349205
MONO,1,4060.5,0.0
Ramzi,1,4359.85714286,0.129451972176
Double D,1,4078.5,0.25
Cécile Corbel,3,3593.83333333,0.0937430786268
Eminem,19,6230.23157895,0.0173316037505
K. Williams,5,6384.96428571,0.050511597977
Piano Master,1,4812.85714286,0.087656641604
Diplo,2,1993.66666667,0.0719696969697
天唱组合,1,4572.5,0.102976190476
PAZ,1,1502.0,0.142857142857
阿木,1,3849.125,0.0238636363636
Bumkey,1,1539.5,-0.00457875457875
Lindsey Ray,1,2282.0,0.113636363636
草蜢,4,5051.64705882,0.0370692774717
山猿,3,3243.2,0.0344827586207
Sopor Æternus & the Ensemble of Shadows,1,4964.0,-0.25
Nicole Millar,1,5091.0,0.166666666667
小钻风,1,1955.0,0.0
Rhodes,1,1511.0,0.357142857143
Thomas Greenberg,2,8089.625,0.0595238095237
Kraddy,1,1896.0,0.25
Discodeine,1,4088.16666667,-0.00833333333333
Candy,1,15609.0,0.0617265179961
Ravenscode,1,3100.0,0.0526315789474
Coucheron,1,4744.33333333,-0.0666666666667
D1ofaquavibe,2,8096.83333333,0.0379403794037
熊梓淇,1,1816.0,0.147080561715
André Rieu,2,3715.6,-0.0277777777778
神乃木製作所,1,4436.4,0.19032967033
Che'Nelle,2,5777.88888889,0.0940836940837
马雨阳,3,2958.66666667,0.000267094017083
THEATRE BROOK,1,1619.0,0.0714285714286
黄雨篱,2,4084.3,0.123303571429
安九,3,2802.125,0.060955882353
wispering,2,5780.5,0.0212418300654
Delacey,1,29962.6666667,0.0284809245335
陈雷,1,2465.25,-0.0084465343085
Rap Monster,3,2363.42105263,0.0527758725577
何山,1,1923.0,0.076923076923
ステレオポニー,2,4115.71428571,0.076967240797
Rudebrat,2,4508.75,0.0246212121212
TAIBIAN,3,5829.92307692,0.0764030840954
吴亦凡,6,6857.92592593,0.155270892073
ANZA,1,10414.5384615,0.045731191885
Jared Lee,1,5202.2,0.170341880342
keeno,1,2312.66666667,0.0447293447293
Elen Levon,1,2598.0,0.1
Gavin Degraw,1,14259.7142857,0.00865800865801
许志安,4,2173.33333333,0.0874543756895
小时姑娘,1,3376.875,0.0324404761905
华晨宇,11,7140.53932584,0.0330837834903
Nicky Jam,1,3106.5,0.090909090909
Vallis Alps,1,6040.5,-0.0714285714285
TheBakeFactory,1,2212.0,0.0
dark cat,1,1899.0,0.166666666667
那我懂你意思了,1,3402.66666667,-0.05772005772
李智楠,1,5759.25,0.0828598484848
ocha,1,2729.0,0.0833333333333
彭于晏,1,2864.66666667,0.0257472384666
Alex North,1,4369.0,0.0
SNH48鞠婧祎,2,2267.55555556,0.0895184397338
冰淇,1,1538.0,0.142857142857
Rain Man,1,5584.33333333,0.0371428571429
杰儿合唱团,1,2028.0,-0.103174603175
Liquid Cinema,2,2473.5,-0.0968915343915
大酒神,1,2786.75,-0.0416666666668
Saint-Preux,1,1543.0,0.142857142857
3L,2,3314.66666667,-0.0388888888889
Spag Heddy,1,6226.71428571,-0.16269293132
莫文蔚,17,6382.40366972,0.0618808833004
Jordan Kelvin James,1,1981.0,0.0
李云迪,1,2359.5,0.154761904762
Gorillaz,1,3031.33333333,0.0277777777778
Luke Christopher,1,3153.5,0.00595238095235
Jessica,5,2501.38095238,0.11541397033
The Brothers Four,1,1747.5,0.0
Roy Kim,1,1585.0,0.136363636364
Rainy Garden,1,2864.33333333,0.133333333333
周三,1,2442.0,0.0484126984127
Snow Patrol,1,3544.0,-0.0689655172414
Relient K,4,3530.33333333,0.00119047619047
Stellar,4,3042.75,-0.020816011647
Dropの小屋。,1,1572.0,0.0
ai.mini,1,6261.5,0.0667582417581
Epic Score,3,4012.93333333,0.0614367224367
许廷铿,2,3808.83333333,0.102292351299
南拳妈妈,9,4588.78333333,0.000357980917445
DJ KAJJIN,1,2288.66666667,0.124242424242
Metallica,2,1919.0,-0.0892857142857
The Cardigans,1,4889.4,0.049
Axero,15,8601.48837209,0.042858093672
Standing Egg,2,3656.6,0.114306722689
陈绮贞,8,6703.09677419,0.0556501221824
Smile. DK,4,5218.11111111,0.0157290526614
Gabrielle Aplin,1,2791.0,0.125
Kate Linn,1,3582.28571429,-0.043599257885
Meghan Trainor,6,6473.85,-0.0205371017871
HAPPY BIRTHDAY,1,4160.28571429,0.0393939393938
Otokaze,6,4327.45454545,0.0543623622453
蒋明,2,6075.1,-0.018550830242
Phil Everly,1,5504.375,0.111899540518
Pitbull,8,8779.83333333,-0.00578415810765
Hélène Rolles,2,9969.58333333,0.0372098965849
中田ヤスタカ,1,2573.0,0.285714285714
DEAF KEV,1,2555.75,0.133333333333
Ofelia K,1,2053.0,0.0909090909091
Alex Goot,5,29933.1153846,0.105344655345
林友声,1,9524.66666667,-0.0113412926444
Gene Kelly,1,2036.0,-0.25
新街口,2,3549.14285714,-0.0684944684944
ItaloBrothers,1,8065.44444444,0.200242504409
OutaMatic,4,6028.55555556,0.0287037037037
萧煌奇,2,2392.57142857,0.0206962073241
QUADRANGLE,1,1752.0,-0.0701754385965
小緣,8,4594.6,0.0655672698229
雷婷,1,1730.0,0.0
Maximilian Hecker,4,3799.0,0.202423852424
High4,1,2803.5,0.0918174962291
SEGA,1,2417.0,-0.166666666667
衣湿乐队,1,2567.0,-0.0454545454546
TRUSTRICK,1,1829.5,-0.0833333333333
Antiserum,1,1800.0,0.0
James Arthur,1,3017.4,0.0205128205128
Piano Tribute Players,1,2071.66666667,0.0247057906632
郝云,4,7502.56,0.0689806075417
李蚊香,8,4514.1875,0.0758762425013
Ferry Corsten,1,2027.0,0.0
nameless,3,4284.61538462,0.114000092204
Stive Morgan,1,2561.0,0.1
清秋秋,1,1573.0,0.2
裂天,5,2651.75,0.0390729099495
doriko,1,2786.0,0.0
Tyler Ward,1,2771.66666667,0.084656084656
狮子合唱团,2,2807.66666667,0.133333333333
Frankmusik,1,12112.2222222,0.083955496999
L'Orchestra Cinematique,1,3629.33333333,0.0470588235294
齐秦,6,3174.5,0.100236042693
Mc梦柯,1,7708.28571429,-0.0521264449836
Trademark,1,3156.0,0.0904761904762
OmenXIII,1,4742.84615385,-0.0221001221001
ゼブラ,1,2286.4,0.0571428571428
LeeAlive,1,2232.66666667,0.047619047619
倪子冈,2,2252.0,0.0239357864357
邓伟标,1,1799.0,0.0
舌头,1,3592.0,0.06
Justin Timberlake,6,6263.96296296,0.00809978105461
Truong Quynh Anh,1,4844.22222222,-0.0325396825397
わたあめ,1,2103.33333333,0.061388888889
Great Good Fine OK,1,1739.0,0.105263157895
小泽征尔,1,3796.0,-0.0208333333333
无印良品,1,2166.0,0.0
吕思清,2,2216.66666667,0.0416666666667
Happy End,1,3977.16666667,0.05
HaKU,1,2800.0,-0.0166666666667
破碎乐队,1,2359.0,0.202279202279
Taylor Thrash,1,5729.28571429,0.0428571428571
Akon,6,5245.85714286,-0.0468713617738
Cenchrea,1,2901.83333333,0.0346003898636
50 Cent,2,3286.25,-0.025
chill boy,1,1796.0,0.111111111111
Will Sparks,1,1764.0,0.333333333333
徐小凤,3,2495.4,0.24
Cherry Ghost,1,1748.0,0.125
春畑道哉,1,3028.5,0.0714285714285
哭笑不得得得颖儿,1,1653.0,0.210526315789
Swedish House Mafia,1,2396.0,-0.125
J.T.Peterson,1,4344.66666667,0.256349206349
Eisblume,2,4090.75,0.055204957644
Rameses B,1,3215.57142857,0.140973312402
Sara Nusara Poongprasert,1,8148.41666667,0.0790509259259
陈韵若,1,3672.28571429,0.215440676271
Norah Jones,1,1602.0,0.0
The Hayan,1,2805.0,0.166666666667
utopyan,1,1655.66666667,0.277777777778
Alina Baraz,3,2996.33333333,-0.0402263374486
ProleteR,1,7667.57142857,0.00935374149661
朴宰范,7,2326.0,0.0546131646132
Biboulakis,1,4363.0,0.01875
Survivor,1,1855.0,0.2
T.O.P,2,3400.91666667,0.0892255892256
信,2,5764.33333333,0.0595238095238
蛋堡,2,3119.4,0.0795174940002
The Coronas,1,6912.0,0.114583333333
顾嘉辉,1,5933.0,0.0734375
The Icarus Account,1,3725.33333333,0.288888888889
王菲,51,5610.34033613,0.063745753755
F4,1,6505.25,0.0951388888889
Zee Avi,3,2482.2,0.0076923076923
黄阅,2,1643.0,0.258333333334
岡崎律子,1,3435.0,-0.0118243243243
F9,1,2888.33333333,0.0892857142857
Nick Fury,1,2642.0,0.0277777777777
撒娇,1,1818.5,0.0238095238095
雷军,2,12876.826087,0.0644749928957
曹轩宾,2,3016.16666667,-0.175714285714
A-Tong,1,4557.33333333,-0.0337164750958
Calvo,2,4609.66666667,0.07208994709
Kris Allen,1,3471.0,0.0
島みやえい子,2,2359.4,0.0375845410628
零点,2,3483.14285714,0.105775177204
Duffy,1,2523.5,0.0454545454546
佳村遥,1,4145.5,0.0
森西悠然,1,4449.42857143,0.0869460431074
陈洁丽,6,2639.76190476,0.119313939656
